17853	Lectures are informative and enjoyable and tests are straight to the point . Very courteous to you if you have an impossible schedule .	Lectures\O are\O informative\O and\O enjoyable\O and\O tests\O are\O straight\O to\O the\O point\O .\O Very\O courteous\B to\O you\O if\O you\O have\O an\O impossible\O schedule\O .\O	Lectures\O are\O informative\O and\O enjoyable\O and\O tests\O are\O straight\O to\O the\O point\O .\O Very\B courteous\I to\O you\O if\O you\O have\O an\O impossible\O schedule\O .\O
17860	talks about everything buy geography . Didn\'t give me credit for 2 quizes and a test b/c he forgot .	talks\B about\I everything\I buy\O geography\O .\O Didn\'t\O give\O me\O credit\O for\O 2\O quizes\O and\O a\O test\O b/c\O he\O forgot\O .\O	talks\O about\O everything\B buy\O geography\O .\O Didn\'t\O give\O me\O credit\O for\O 2\O quizes\O and\O a\O test\O b/c\O he\O forgot\O .\O
17870	very nice guy but doent teach ! ! gets off the subject very easily ... .test are fairly hard , read the book ! ! as long as u try he\ 'll pass u	very\O nice\B guy\I but\O doent\O teach\O !\O !\O gets\O off\O the\O subject\O very\O easily\O ...\O .test\O are\O fairly\O hard\O ,\O read\O the\O book\O !\O !\O as\O long\O as\O u\O try\O he\\O 'll\O pass\O u\O	very\B nice\I guy\O but\O doent\O teach\O !\O !\O gets\O off\O the\O subject\O very\O easily\O ...\O .test\O are\O fairly\O hard\O ,\O read\O the\O book\O !\O !\O as\O long\O as\O u\O try\O he\\O 'll\O pass\O u\O
17881	very nice guy but doent teach ! ! gets off the subject very easily ... .test are fairly hard , read the book ! ! as long as u try he\ 'll pass u	very\O nice\O guy\O but\O doent\O teach\B !\O !\O gets\O off\O the\O subject\O very\O easily\O ...\O .test\O are\O fairly\O hard\O ,\O read\O the\O book\O !\O !\O as\O long\O as\O u\O try\O he\\O 'll\O pass\O u\O	very\O nice\O guy\O but\O doent\B teach\O !\O !\O gets\O off\O the\O subject\O very\O easily\O ...\O .test\O are\O fairly\O hard\O ,\O read\O the\O book\O !\O !\O as\O long\O as\O u\O try\O he\\O 'll\O pass\O u\O
17892	very nice guy but doent teach ! ! gets off the subject very easily ... .test are fairly hard , read the book ! ! as long as u try he\ 'll pass u	very\O nice\O guy\O but\O doent\O teach\O !\O !\O gets\B off\I the\I subject\I very\O easily\O ...\O .test\O are\O fairly\O hard\O ,\O read\O the\O book\O !\O !\O as\O long\O as\O u\O try\O he\\O 'll\O pass\O u\O	very\O nice\O guy\O but\O doent\O teach\O !\O !\O gets\O off\O the\O subject\O very\B easily\I ...\O .test\O are\O fairly\O hard\O ,\O read\O the\O book\O !\O !\O as\O long\O as\O u\O try\O he\\O 'll\O pass\O u\O
17903	very nice guy but doent teach ! ! gets off the subject very easily ... .test are fairly hard , read the book ! ! as long as u try he\ 'll pass u	very\O nice\O guy\O but\O doent\O teach\O !\O !\O gets\O off\O the\O subject\O very\O easily\O ...\O .\O test\B are\O fairly\O hard\O ,\O read\O the\O book\O !\O !\O as\O long\O as\O u\O try\O he\\O 'll\O pass\O u\O	very\O nice\O guy\O but\O doent\O teach\O !\O !\O gets\O off\O the\O subject\O very\O easily\O ...\O .test\O are\O fairly\B hard\I ,\O read\O the\O book\O !\O !\O as\O long\O as\O u\O try\O he\\O 'll\O pass\O u\O
17910	SOOOOOO FUNNY ! ! ! He just wants to have fun and have a lot of debates with him ... oh god ! haha.. he is the coolest teacher ever i had !	SOOOOOO\O FUNNY\B !\O !\O !\O He\O just\O wants\O to\O have\O fun\O and\O have\O a\O lot\O of\O debates\O with\O him\O ...\O oh\O god\O !\O haha..\O he\O is\O the\O coolest\O teacher\O ever\O i\O had\O !\O	SOOOOOO\B FUNNY\I !\O !\O !\O He\O just\O wants\O to\O have\O fun\O and\O have\O a\O lot\O of\O debates\O with\O him\O ...\O oh\O god\O !\O haha..\O he\O is\O the\O coolest\O teacher\O ever\O i\O had\O !\O
17921	SOOOOOO FUNNY ! ! ! He just wants to have fun and have a lot of debates with him ... oh god ! haha.. he is the coolest teacher ever i had !	SOOOOOO\O FUNNY\O !\O !\O !\O He\O just\O wants\O to\O have\O fun\B and\O have\O a\O lot\O of\O debates\O with\O him\O ...\O oh\O god\O !\O haha..\O he\O is\O the\O coolest\O teacher\O ever\O i\O had\O !\O	SOOOOOO\O FUNNY\O !\O !\O !\O He\O just\O wants\B to\O have\O fun\O and\O have\O a\O lot\O of\O debates\O with\O him\O ...\O oh\O god\O !\O haha..\O he\O is\O the\O coolest\O teacher\O ever\O i\O had\O !\O
17932	SOOOOOO FUNNY ! ! ! He just wants to have fun and have a lot of debates with him ... oh god ! haha.. he is the coolest teacher ever i had !	SOOOOOO\O FUNNY\O !\O !\O !\O He\O just\O wants\O to\O have\O fun\O and\O have\O a\O lot\O of\O debates\B with\O him\O ...\O oh\O god\O !\O haha..\O he\O is\O the\O coolest\O teacher\O ever\O i\O had\O !\O	SOOOOOO\O FUNNY\O !\O !\O !\O He\O just\O wants\O to\O have\O fun\O and\O have\O a\O lot\B of\O debates\O with\O him\O ...\O oh\O god\O !\O haha..\O he\O is\O the\O coolest\O teacher\O ever\O i\O had\O !\O
17943	SOOOOOO FUNNY ! ! ! He just wants to have fun and have a lot of debates with him ... oh god ! haha.. he is the coolest teacher ever i had !	SOOOOOO\O FUNNY\O !\O !\O !\O He\O just\O wants\O to\O have\O fun\O and\O have\O a\O lot\O of\O debates\O with\O him\O ...\O oh\O god\O !\O haha..\O he\O is\O the\O coolest\O teacher\B ever\O i\O had\O !\O	SOOOOOO\O FUNNY\O !\O !\O !\O He\O just\O wants\O to\O have\O fun\O and\O have\O a\O lot\O of\O debates\O with\O him\O ...\O oh\O god\O !\O haha..\O he\O is\O the\O coolest\B teacher\O ever\O i\O had\O !\O
17951	makes you interested in Botany ! Excellent Prof .	makes\O you\O interested\O in\O Botany\O !\O Excellent\O Prof\B .\O	makes\O you\O interested\O in\O Botany\O !\O Excellent\B Prof\O .\O
17960	not a very good teacher , comes off as kind of a jerk	not\O a\O very\O good\O teacher\B ,\O comes\O off\O as\O kind\O of\O a\O jerk\O	not\B a\I very\I good\I teacher\O ,\O comes\O off\O as\O kind\O of\O a\O jerk\O
17970	Awesome teacher , very willing to help , but has her favorites	Awesome\O teacher\B ,\O very\O willing\O to\O help\O ,\O but\O has\O her\O favorites\O	Awesome\B teacher\O ,\O very\O willing\O to\O help\O ,\O but\O has\O her\O favorites\O
17981	Awesome teacher , very willing to help , but has her favorites	Awesome\O teacher\O ,\O very\O willing\B to\I help\I ,\O but\O has\O her\O favorites\O	Awesome\O teacher\O ,\O very\B willing\I to\O help\O ,\O but\O has\O her\O favorites\O
17990	Dont take this class ! ! ! !	Dont\O take\O this\B class\I !\O !\O !\O !\O	Dont\B take\I this\O class\O !\O !\O !\O !\O
18000	She is a terrible teacher . She is boring and unintresting . I had her as a night class , it was awful . Try and avoid taking her ...	She\B is\O a\O terrible\O teacher\O .\O She\O is\O boring\O and\O unintresting\O .\O I\O had\O her\O as\O a\O night\O class\O ,\O it\O was\O awful\O .\O Try\O and\O avoid\O taking\O her\O ...\O	She\O is\O a\O terrible\B teacher\I .\O She\O is\O boring\O and\O unintresting\O .\O I\O had\O her\O as\O a\O night\O class\O ,\O it\O was\O awful\O .\O Try\O and\O avoid\O taking\O her\O ...\O
18011	She is a terrible teacher . She is boring and unintresting . I had her as a night class , it was awful . Try and avoid taking her ...	She\O is\O a\O terrible\O teacher\O .\O She\O is\O boring\B and\O unintresting\O .\O I\O had\O her\O as\O a\O night\O class\O ,\O it\O was\O awful\O .\O Try\O and\O avoid\O taking\O her\O ...\O	She\O is\O a\O terrible\O teacher\O .\O She\O is\O boring\B and\O unintresting\O .\O I\O had\O her\O as\O a\O night\O class\O ,\O it\O was\O awful\O .\O Try\O and\O avoid\O taking\O her\O ...\O
18022	She is a terrible teacher . She is boring and unintresting . I had her as a night class , it was awful . Try and avoid taking her ...	She\O is\O a\O terrible\O teacher\O .\O She\O is\O boring\O and\O unintresting\B .\O I\O had\O her\O as\O a\O night\O class\O ,\O it\O was\O awful\O .\O Try\O and\O avoid\O taking\O her\O ...\O	She\O is\O a\O terrible\O teacher\O .\O She\O is\O boring\O and\O unintresting\B .\O I\O had\O her\O as\O a\O night\O class\O ,\O it\O was\O awful\O .\O Try\O and\O avoid\O taking\O her\O ...\O
18034	She is a terrible teacher . She is boring and unintresting . I had her as a night class , it was awful . Try and avoid taking her ...	She\O is\O a\O terrible\O teacher\O .\O She\O is\O boring\O and\O unintresting\O .\O I\O had\O her\O as\O a\O night\O class\O ,\O it\O was\O awful\O .\O Try\O and\O avoid\O taking\B her\I ...\O	She\O is\O a\O terrible\O teacher\O .\O She\O is\O boring\O and\O unintresting\O .\O I\O had\O her\O as\O a\O night\O class\O ,\O it\O was\O awful\O .\O Try\O and\O avoid\B taking\O her\O ...\O
18040	Fun Teacher but i found that he isnt always clear in what he was teaching and doesnt always give a straight answer but the class was fun .	Fun\B Teacher\I but\O i\O found\O that\O he\O isnt\O always\O clear\O in\O what\O he\O was\O teaching\O and\O doesnt\O always\O give\O a\O straight\O answer\O but\O the\O class\O was\O fun\O .\O	Fun\B Teacher\O but\O i\O found\O that\O he\O isnt\O always\O clear\O in\O what\O he\O was\O teaching\O and\O doesnt\O always\O give\O a\O straight\O answer\O but\O the\O class\O was\O fun\O .\O
18051	Fun Teacher but i found that he isnt always clear in what he was teaching and doesnt always give a straight answer but the class was fun .	Fun\O Teacher\O but\O i\O found\O that\O he\O isnt\O always\O clear\O in\O what\O he\O was\O teaching\B and\O doesnt\O always\O give\O a\O straight\O answer\O but\O the\O class\O was\O fun\O .\O	Fun\O Teacher\O but\O i\O found\O that\O he\O isnt\B always\I clear\I in\O what\O he\O was\O teaching\O and\O doesnt\O always\O give\O a\O straight\O answer\O but\O the\O class\O was\O fun\O .\O
18062	Fun Teacher but i found that he isnt always clear in what he was teaching and doesnt always give a straight answer but the class was fun .	Fun\O Teacher\O but\O i\O found\O that\O he\O isnt\O always\O clear\O in\O what\O he\O was\O teaching\O and\O doesnt\O always\O give\O a\O straight\B answer\I but\O the\O class\O was\O fun\O .\O	Fun\O Teacher\O but\O i\O found\O that\O he\O isnt\O always\O clear\O in\O what\O he\O was\O teaching\O and\O doesnt\B always\I give\I a\O straight\O answer\O but\O the\O class\O was\O fun\O .\O
18070	Very good class . Requires some studying , but questions on test are word-for-word from the book . EASY !	Very\O good\O class\B .\O Requires\O some\O studying\O ,\O but\O questions\O on\O test\O are\O word-for-word\O from\O the\O book\O .\O EASY\O !\O	Very\B good\I class\O .\O Requires\O some\O studying\O ,\O but\O questions\O on\O test\O are\O word-for-word\O from\O the\O book\O .\O EASY\O !\O
18082	Very good class . Requires some studying , but questions on test are word-for-word from the book . EASY !	Very\O good\O class\O .\O Requires\O some\O studying\O ,\O but\O questions\O on\O test\B are\O word-for-word\O from\O the\O book\O .\O EASY\O !\O	Very\O good\O class\O .\O Requires\O some\O studying\O ,\O but\O questions\O on\O test\O are\O word-for-word\O from\O the\O book\O .\O EASY\B !\O
18090	Is very helpful the entire way wants anyone who tries to pass with a B or better	Is\O very\O helpful\B the\O entire\O way\O wants\O anyone\O who\O tries\O to\O pass\O with\O a\O B\O or\O better\O	Is\O very\B helpful\I the\O entire\O way\O wants\O anyone\O who\O tries\O to\O pass\O with\O a\O B\O or\O better\O
18101	Not good . Goes into rages when stressed . Be careful .	Not\O good\O .\O Goes\B into\I rages\I when\O stressed\O .\O Be\O careful\O .\O	Not\O good\O .\O Goes\O into\O rages\B when\O stressed\O .\O Be\O careful\O .\O
18110	Great Class , great teacher highly recommened	Great\O Class\B ,\O great\O teacher\O highly\O recommened\O	Great\B Class\O ,\O great\O teacher\O highly\O recommened\O
18121	Great Class , great teacher highly recommened	Great\O Class\O ,\O great\O teacher\B highly\O recommened\O	Great\O Class\O ,\O great\B teacher\O highly\O recommened\O
18130	He really made class interesting and marked really fairly	He\O really\O made\B class\I interesting\I and\O marked\O really\O fairly\O	He\O really\O made\O class\O interesting\B and\O marked\O really\O fairly\O
18141	He really made class interesting and marked really fairly	He\O really\O made\O class\O interesting\O and\O marked\B really\O fairly\O	He\O really\O made\O class\O interesting\O and\O marked\O really\B fairly\I
18150	He is a very intellectual man , but also a tremendous nerd . He really tries to humiliate his students in class , which is definitely wrong .	He\O is\O a\O very\O intellectual\B man\O ,\O but\O also\O a\O tremendous\O nerd\O .\O He\O really\O tries\O to\O humiliate\O his\O students\O in\O class\O ,\O which\O is\O definitely\O wrong\O .\O	He\O is\O a\O very\B intellectual\I man\O ,\O but\O also\O a\O tremendous\O nerd\O .\O He\O really\O tries\O to\O humiliate\O his\O students\O in\O class\O ,\O which\O is\O definitely\O wrong\O .\O
18161	He is a very intellectual man , but also a tremendous nerd . He really tries to humiliate his students in class , which is definitely wrong .	He\O is\O a\O very\O intellectual\O man\O ,\O but\O also\O a\O tremendous\B nerd\I .\O He\O really\O tries\O to\O humiliate\O his\O students\O in\O class\O ,\O which\O is\O definitely\O wrong\O .\O	He\O is\O a\O very\O intellectual\O man\O ,\O but\O also\O a\O tremendous\B nerd\I .\O He\O really\O tries\O to\O humiliate\O his\O students\O in\O class\O ,\O which\O is\O definitely\O wrong\O .\O
18172	He is a very intellectual man , but also a tremendous nerd . He really tries to humiliate his students in class , which is definitely wrong .	He\O is\O a\O very\O intellectual\O man\O ,\O but\O also\O a\O tremendous\O nerd\O .\O He\O really\O tries\B to\I humiliate\I his\O students\O in\O class\O ,\O which\O is\O definitely\O wrong\O .\O	He\O is\O a\O very\O intellectual\O man\O ,\O but\O also\O a\O tremendous\O nerd\O .\O He\O really\O tries\O to\O humiliate\O his\O students\O in\O class\O ,\O which\O is\O definitely\O wrong\B .\O
18180	No extra credits , no extra assignments . 1 test and 1 final . Tests are hard but based on the book . So if you read you should do fine .	No\O extra\B credits\I ,\O no\O extra\O assignments\O .\O 1\O test\O and\O 1\O final\O .\O Tests\O are\O hard\O but\O based\O on\O the\O book\O .\O So\O if\O you\O read\O you\O should\O do\O fine\O .\O	No\B extra\O credits\O ,\O no\O extra\O assignments\O .\O 1\O test\O and\O 1\O final\O .\O Tests\O are\O hard\O but\O based\O on\O the\O book\O .\O So\O if\O you\O read\O you\O should\O do\O fine\O .\O
18191	No extra credits , no extra assignments . 1 test and 1 final . Tests are hard but based on the book . So if you read you should do fine .	No\O extra\O credits\O ,\O no\O extra\B assignments\I .\O 1\O test\O and\O 1\O final\O .\O Tests\O are\O hard\O but\O based\O on\O the\O book\O .\O So\O if\O you\O read\O you\O should\O do\O fine\O .\O	No\O extra\O credits\O ,\O no\B extra\O assignments\O .\O 1\O test\O and\O 1\O final\O .\O Tests\O are\O hard\O but\O based\O on\O the\O book\O .\O So\O if\O you\O read\O you\O should\O do\O fine\O .\O
18204	No extra credits , no extra assignments . 1 test and 1 final . Tests are hard but based on the book . So if you read you should do fine .	No\O extra\O credits\O ,\O no\O extra\O assignments\O .\O 1\O test\O and\O 1\O final\O .\O Tests\B are\O hard\O but\O based\O on\O the\O book\O .\O So\O if\O you\O read\O you\O should\O do\O fine\O .\O	No\O extra\O credits\O ,\O no\O extra\O assignments\O .\O 1\O test\O and\O 1\O final\O .\O Tests\O are\O hard\B but\O based\O on\O the\O book\O .\O So\O if\O you\O read\O you\O should\O do\O fine\O .\O
18210	And he\ 's still helping me..	And\O he\\O 's\O still\B helping\I me..\O	And\O he\\O 's\O still\B helping\I me..\O
18220	She can be hard but it is for your own good . You will really learn a lot . Her class will help you to succeed in other English classes .	She\O can\O be\O hard\B but\O it\O is\O for\O your\O own\O good\O .\O You\O will\O really\O learn\O a\O lot\O .\O Her\O class\O will\O help\O you\O to\O succeed\O in\O other\O English\O classes\O .\O	She\O can\O be\O hard\B but\O it\O is\O for\O your\O own\O good\O .\O You\O will\O really\O learn\O a\O lot\O .\O Her\O class\O will\O help\O you\O to\O succeed\O in\O other\O English\O classes\O .\O
18231	She can be hard but it is for your own good . You will really learn a lot . Her class will help you to succeed in other English classes .	She\O can\O be\O hard\O but\O it\B is\O for\O your\O own\O good\O .\O You\O will\O really\O learn\O a\O lot\O .\O Her\O class\O will\O help\O you\O to\O succeed\O in\O other\O English\O classes\O .\O	She\O can\O be\O hard\O but\O it\O is\O for\O your\O own\O good\B .\O You\O will\O really\O learn\O a\O lot\O .\O Her\O class\O will\O help\O you\O to\O succeed\O in\O other\O English\O classes\O .\O
18240	Great class ! Thank You !	Great\O class\B !\O Thank\O You\O !\O	Great\B class\O !\O Thank\O You\O !\O
18251	Great class ! Thank You !	Great\O class\O !\O Thank\O You\B !\O	Great\O class\O !\O Thank\B You\O !\O
18260	Mr. Delgado is a wonderful teacher . He is very down to earth and willing to work with his students . You just have to show you want to learn .	Mr.\B Delgado\I is\O a\O wonderful\O teacher\O .\O He\O is\O very\O down\O to\O earth\O and\O willing\O to\O work\O with\O his\O students\O .\O You\O just\O have\O to\O show\O you\O want\O to\O learn\O .\O	Mr.\O Delgado\O is\O a\O wonderful\B teacher\I .\O He\O is\O very\O down\O to\O earth\O and\O willing\O to\O work\O with\O his\O students\O .\O You\O just\O have\O to\O show\O you\O want\O to\O learn\O .\O
18271	Mr. Delgado is a wonderful teacher . He is very down to earth and willing to work with his students . You just have to show you want to learn .	Mr.\O Delgado\O is\O a\O wonderful\O teacher\O .\O He\O is\O very\O down\B to\I earth\I and\O willing\O to\O work\O with\O his\O students\O .\O You\O just\O have\O to\O show\O you\O want\O to\O learn\O .\O	Mr.\O Delgado\O is\O a\O wonderful\O teacher\O .\O He\O is\O very\B down\O to\O earth\O and\O willing\O to\O work\O with\O his\O students\O .\O You\O just\O have\O to\O show\O you\O want\O to\O learn\O .\O
18282	Mr. Delgado is a wonderful teacher . He is very down to earth and willing to work with his students . You just have to show you want to learn .	Mr.\O Delgado\O is\O a\O wonderful\O teacher\O .\O He\O is\O very\O down\O to\O earth\O and\O willing\B to\I work\I with\O his\O students\O .\O You\O just\O have\O to\O show\O you\O want\O to\O learn\O .\O	Mr.\O Delgado\O is\O a\O wonderful\O teacher\O .\O He\O is\O very\O down\O to\O earth\O and\O willing\B to\I work\I with\O his\O students\O .\O You\O just\O have\O to\O show\O you\O want\O to\O learn\O .\O
18290	I\ 'm taking her children\ 's lit class right now . She\ 's very interesting and tries hard to keep the class interested and attentive .	I\\O 'm\O taking\O her\O children\\O 's\O lit\O class\O right\O now\O .\O She\\O 's\O very\O interesting\B and\O tries\O hard\O to\O keep\O the\O class\O interested\O and\O attentive\O .\O	I\\O 'm\O taking\O her\O children\\O 's\O lit\O class\O right\O now\O .\O She\\O 's\O very\B interesting\I and\O tries\O hard\O to\O keep\O the\O class\O interested\O and\O attentive\O .\O
18300	I like this class and the open forum .	I\O like\O this\O class\B and\O the\O open\O forum\O .\O	I\O like\B this\O class\O and\O the\O open\O forum\O .\O
18311	I like this class and the open forum .	I\O like\O this\O class\O and\O the\O open\B forum\I .\O	I\O like\B this\O class\O and\O the\O open\O forum\O .\O
18321	Easy-to-follow format but didn\'t get anything out of his classes . Grades papers really hard and writes the meanest comments on them .	Easy-to-follow\O format\O but\O didn\'t\O get\O anything\O out\O of\O his\O classes\O .\O Grades\O papers\O really\O hard\B and\O writes\O the\O meanest\O comments\O on\O them\O .\O	Easy-to-follow\O format\O but\O didn\'t\O get\O anything\O out\O of\O his\O classes\O .\O Grades\O papers\O really\B hard\I and\O writes\O the\O meanest\O comments\O on\O them\O .\O
18330	Terrible teacher . Avoid .	Terrible\O teacher\B .\O Avoid\O .\O	Terrible\B teacher\O .\O Avoid\O .\O
18340	She is a good teacher but gets a little crazy and can be confusing at times . Is much harder than the profs my friends have had in ENG 106 .	She\B is\O a\O good\O teacher\O but\O gets\O a\O little\O crazy\O and\O can\O be\O confusing\O at\O times\O .\O Is\O much\O harder\O than\O the\O profs\O my\O friends\O have\O had\O in\O ENG\O 106\O .\O	She\O is\O a\O good\B teacher\I but\O gets\O a\O little\O crazy\O and\O can\O be\O confusing\O at\O times\O .\O Is\O much\O harder\O than\O the\O profs\O my\O friends\O have\O had\O in\O ENG\O 106\O .\O
18351	She is a good teacher but gets a little crazy and can be confusing at times . Is much harder than the profs my friends have had in ENG 106 .	She\O is\O a\O good\O teacher\O but\O gets\O a\O little\O crazy\B and\O can\O be\O confusing\O at\O times\O .\O Is\O much\O harder\O than\O the\O profs\O my\O friends\O have\O had\O in\O ENG\O 106\O .\O	She\O is\O a\O good\O teacher\O but\O gets\O a\O little\B crazy\I and\O can\O be\O confusing\O at\O times\O .\O Is\O much\O harder\O than\O the\O profs\O my\O friends\O have\O had\O in\O ENG\O 106\O .\O
18363	She is a good teacher but gets a little crazy and can be confusing at times . Is much harder than the profs my friends have had in ENG 106 .	She\O is\O a\O good\O teacher\O but\O gets\O a\O little\O crazy\O and\O can\O be\O confusing\O at\O times\O .\O Is\O much\O harder\O than\O the\O profs\O my\B friends\I have\O had\O in\O ENG\O 106\O .\O	She\O is\O a\O good\O teacher\O but\O gets\O a\O little\O crazy\O and\O can\O be\O confusing\O at\O times\O .\O Is\O much\O harder\B than\O the\O profs\O my\O friends\O have\O had\O in\O ENG\O 106\O .\O
18370	Bad class , worse teacher	Bad\O class\B ,\O worse\O teacher\O	Bad\B class\O ,\O worse\O teacher\O
18381	Bad class , worse teacher	Bad\O class\O ,\O worse\O teacher\B	Bad\O class\O ,\O worse\B teacher\O
18390	The majority of the exam had content on it that was not covered very well . I hope you understand math and word problems if you take him .	The\O majority\O of\O the\O exam\B had\O content\O on\O it\O that\O was\O not\O covered\O very\O well\O .\O I\O hope\O you\O understand\O math\O and\O word\O problems\O if\O you\O take\O him\O .\O	The\O majority\O of\O the\O exam\O had\O content\O on\O it\O that\O was\O not\B covered\I very\I well\I .\O I\O hope\O you\O understand\O math\O and\O word\O problems\O if\O you\O take\O him\O .\O
18400	Best and easiest class ever taken	Best\O and\O easiest\O class\B ever\O taken\O	Best\B and\O easiest\O class\O ever\O taken\O
18411	Best and easiest class ever taken	Best\O and\O easiest\O class\B ever\O taken\O	Best\O and\O easiest\B class\O ever\O taken\O
18420	he is one of the most amazing people ever	he\B is\O one\O of\O the\O most\O amazing\O people\O ever\O	he\O is\O one\O of\O the\O most\B amazing\I people\I ever\O
18430	pretty easy class , will cuve grades . not very interesting , make sure to do all reading . will occasionally give extra credit for attendance .	pretty\O easy\O class\B ,\O will\O cuve\O grades\O .\O not\O very\O interesting\O ,\O make\O sure\O to\O do\O all\O reading\O .\O will\O occasionally\O give\O extra\O credit\O for\O attendance\O .\O	pretty\B easy\I class\O ,\O will\O cuve\O grades\O .\O not\O very\O interesting\O ,\O make\O sure\O to\O do\O all\O reading\O .\O will\O occasionally\O give\O extra\O credit\O for\O attendance\O .\O
18442	pretty easy class , will cuve grades . not very interesting , make sure to do all reading . will occasionally give extra credit for attendance .	pretty\O easy\O class\O ,\O will\O cuve\O grades\O .\O not\O very\O interesting\B ,\O make\O sure\O to\O do\O all\O reading\O .\O will\O occasionally\O give\O extra\O credit\O for\O attendance\O .\O	pretty\O easy\O class\O ,\O will\O cuve\O grades\O .\O not\O very\B interesting\I ,\O make\O sure\O to\O do\O all\O reading\O .\O will\O occasionally\O give\O extra\O credit\O for\O attendance\O .\O
18450	Richard Shockey is a hottie !	Richard\O Shockey\O is\O a\O hottie\B !\O	Richard\O Shockey\O is\O a\O hottie\B !\O
18460	George Williams is one of the greatest guys out there . I took many classes with Willy G and always found his lectures to be very enjoyable .	George\B Williams\I is\O one\O of\O the\O greatest\O guys\O out\O there\O .\O I\O took\O many\O classes\O with\O Willy\O G\O and\O always\O found\O his\O lectures\O to\O be\O very\O enjoyable\O .\O	George\O Williams\O is\O one\O of\O the\O greatest\B guys\I out\O there\O .\O I\O took\O many\O classes\O with\O Willy\O G\O and\O always\O found\O his\O lectures\O to\O be\O very\O enjoyable\O .\O
18470	She is known as `` failing feth '' she doesnt care about her student\ 's grades at all and if you ask for help she laughs at you . I disliked her .	She\B is\O known\O as\O ``\O failing\O feth\O ''\O she\O doesnt\O care\O about\O her\O student\\O 's\O grades\O at\O all\O and\O if\O you\O ask\O for\O help\O she\O laughs\O at\O you\O .\O I\O disliked\O her\O .\O	She\O is\O known\O as\O ``\O failing\B feth\I ``\O she\O doesnt\O care\O about\O her\O student\\O 's\O grades\O at\O all\O and\O if\O you\O ask\O for\O help\O she\O laughs\O at\O you\O .\O I\O disliked\O her\O .\O
18481	She is known as `` failing feth '' she doesnt care about her student\ 's grades at all and if you ask for help she laughs at you . I disliked her .	She\O is\O known\O as\O ``\O failing\O feth\O ''\O she\O doesnt\O care\B about\O her\O student\\O 's\O grades\O at\O all\O and\O if\O you\O ask\O for\O help\O she\O laughs\O at\O you\O .\O I\O disliked\O her\O .\O	She\O is\O known\O as\O ``\O failing\O feth\O ''\O she\O doesnt\B care\O about\O her\O student\\O 's\O grades\O at\O all\O and\O if\O you\O ask\O for\O help\O she\O laughs\O at\O you\O .\O I\O disliked\O her\O .\O
18492	She is known as `` failing feth '' she doesnt care about her student\ 's grades at all and if you ask for help she laughs at you . I disliked her .	She\O is\O known\O as\O ``\O failing\O feth\O ''\O she\O doesnt\O care\O about\O her\O student\\O 's\O grades\O at\O all\O and\O if\O you\O ask\O for\O help\B she\O laughs\O at\O you\O .\O I\O disliked\O her\O .\O	She\O is\O known\O as\O ``\O failing\O feth\O ''\O she\O doesnt\O care\O about\O her\O student\\O 's\O grades\O at\O all\O and\O if\O you\O ask\O for\O help\O she\O laughs\B at\I you\I .\O I\O disliked\O her\O .\O
18503	She is known as `` failing feth '' she doesnt care about her student\ 's grades at all and if you ask for help she laughs at you . I disliked her .	She\O is\O known\O as\O ``\O failing\O feth\O ''\O she\O doesnt\O care\O about\O her\O student\\O 's\O grades\O at\O all\O and\O if\O you\O ask\O for\O help\O she\O laughs\O at\O you\O .\O I\O disliked\O her\B .\O	She\O is\O known\O as\O ``\O failing\O feth\O ''\O she\O doesnt\O care\O about\O her\O student\\O 's\O grades\O at\O all\O and\O if\O you\O ask\O for\O help\O she\O laughs\O at\O you\O .\O I\O disliked\B her\O .\O
18510	CM is great , she loves her studies and it shows . Class is always lively . She is tough on grading though so make the effort in your writings .	CM\B is\O great\O ,\O she\O loves\O her\O studies\O and\O it\O shows\O .\O Class\O is\O always\O lively\O .\O She\O is\O tough\O on\O grading\O though\O so\O make\O the\O effort\O in\O your\O writings\O .\O	CM\O is\O great\B ,\O she\O loves\O her\O studies\O and\O it\O shows\O .\O Class\O is\O always\O lively\O .\O She\O is\O tough\O on\O grading\O though\O so\O make\O the\O effort\O in\O your\O writings\O .\O
18521	CM is great , she loves her studies and it shows . Class is always lively . She is tough on grading though so make the effort in your writings .	CM\O is\O great\O ,\O she\O loves\B her\I studies\I and\O it\O shows\O .\O Class\O is\O always\O lively\O .\O She\O is\O tough\O on\O grading\O though\O so\O make\O the\O effort\O in\O your\O writings\O .\O	CM\O is\O great\O ,\O she\O loves\B her\O studies\O and\O it\O shows\O .\O Class\O is\O always\O lively\O .\O She\O is\O tough\O on\O grading\O though\O so\O make\O the\O effort\O in\O your\O writings\O .\O
18533	CM is great , she loves her studies and it shows . Class is always lively . She is tough on grading though so make the effort in your writings .	CM\O is\O great\O ,\O she\O loves\O her\O studies\O and\O it\O shows\O .\O Class\O is\O always\O lively\O .\O She\O is\O tough\B on\I grading\I though\O so\O make\O the\O effort\O in\O your\O writings\O .\O	CM\O is\O great\O ,\O she\O loves\O her\O studies\O and\O it\O shows\O .\O Class\O is\O always\O lively\O .\O She\O is\O tough\B on\O grading\O though\O so\O make\O the\O effort\O in\O your\O writings\O .\O
